City,Year,Latitude,Longitude
Firenze,1495,43.7697955,11.2556404
Roma,1474,41.8933203,12.4829321
Roma,1475,41.8933203,12.4829321
Strasbourg,1475,48.584614,7.7507127
Nürnberg,1483,49.453872,11.077298
Paris,1495,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Bamberg,1493,49.8916044,10.8868478
Bologna,1492,44.4938203,11.3426327
Strasbourg,1496,48.584614,7.7507127
Venezia,1481,45.4371908,12.3345898
Toledo,1486,39.8560679,-4.0239568
Brescia,1500,45.7795804,10.425873
Reggio Calabria,1475,38.1035389,15.6397556
Köln,1473,50.938361,6.959974
Köln,1485,50.938361,6.959974
Venezia,1500,45.4371908,12.3345898
Strasbourg,1481,48.584614,7.7507127
Lyon,1497,45.7578137,4.8320114
Köln,1479,50.938361,6.959974
Bologna,1492,44.4938203,11.3426327
Valencia,1490,39.4697065,-0.3763353
Roma,1478,41.8933203,12.4829321
Nürnberg,1500,49.453872,11.077298
Strasbourg,1482,48.584614,7.7507127
Basel,1478,47.5581077,7.5878261
Praha,1500,50.0874654,14.4212535
Lübeck,1496,53.866444,10.684738
Nürnberg,1482,49.453872,11.077298
Augsburg,1488,48.3690341,10.8979522
Roma,1500,41.8933203,12.4829321
Barcelona,1491,41.3825802,2.177073
Memmingen,1491,47.9863099,10.1808016
Burgos,1495,42.343926,-3.696977
Roma,1476,41.8933203,12.4829321
Haarlem,1484,52.3885317,4.6388048
Nürnberg,1494,49.453872,11.077298
Venezia,1473,45.4371908,12.3345898
Valencia,1496,39.4697065,-0.3763353
Paris,1500,48.8534951,2.3483915
Venezia,1500,45.4371908,12.3345898
Bologna,1498,44.4938203,11.3426327
Venezia,1487,45.4371908,12.3345898
Augsburg,1494,48.3690341,10.8979522
Parma,1493,44.6952006,10.0979869
Firenze,1494,43.7697955,11.2556404
Strasbourg,1486,48.584614,7.7507127
Venezia,1484,45.4371908,12.3345898
Augsburg,1483,48.3690341,10.8979522
Roma,1498,41.8933203,12.4829321
Roma,1490,41.8933203,12.4829321
Reutlingen,1496,48.4919508,9.2114144
Venezia,1491,45.4371908,12.3345898
Basel,1482,47.5581077,7.5878261
Roma,1490,41.8933203,12.4829321
Roma,1483,41.8933203,12.4829321
Ulm,1490,48.3984968,9.9912458
Nürnberg,1482,49.453872,11.077298
Milano,1473,45.4641943,9.1896346
Faro,1487,37.0162727,-7.9351771
Lyon,1482,45.7578137,4.8320114
Milano,1495,45.4641943,9.1896346
Ulm,1488,48.3984968,9.9912458
Venezia,1485,45.4371908,12.3345898
Valencia,1495,39.4697065,-0.3763353
Strasbourg,1496,48.584614,7.7507127
Trier,1481,49.7596208,6.6441878
Köln,1493,50.938361,6.959974
Nürnberg,1483,49.453872,11.077298
Bologna,1490,44.4938203,11.3426327
Venezia,1494,45.4371908,12.3345898
Leipzig,1497,51.3406321,12.3747329
Mainz,1488,49.9995205,8.2736253
Leipzig,1500,51.3406321,12.3747329
Köln,1487,50.938361,6.959974
Leipzig,1493,51.3406321,12.3747329
Roma,1481,41.8933203,12.4829321
Basel,1490,47.5581077,7.5878261
Paris,1476,48.8534951,2.3483915
Napoli,1482,40.8358846,14.2487679
Leuven,1483,50.879202,4.7011675
Paris,1473,48.8534951,2.3483915
Paris,1496,48.8534951,2.3483915
Köln,1480,50.938361,6.959974
Toulouse,1479,43.6044622,1.4442469
Augsburg,1481,48.3690341,10.8979522
Wien,1499,48.2083537,16.3725042
Napoli,1480,40.8358846,14.2487679
Antwerpen,1482,51.2211097,4.3997081
Lyon,1500,45.7578137,4.8320114
Firenze,1495,43.7697955,11.2556404
Venezia,1495,45.4371908,12.3345898
Augsburg,1483,48.3690341,10.8979522
Soncino,1487,45.3997776,9.8735176
Roma,1495,41.8933203,12.4829321
Lyon,1492,45.7578137,4.8320114
Köln,1493,50.938361,6.959974
Basel,1488,47.5581077,7.5878261
Zamora,1482,41.6857693,-5.942315
Paris,1485,48.8534951,2.3483915
Lyon,1497,45.7578137,4.8320114
Milano,1494,45.4641943,9.1896346
Roma,1483,41.8933203,12.4829321
Roma,1475,41.8933203,12.4829321
Venezia,1490,45.4371908,12.3345898
Nürnberg,1487,49.453872,11.077298
Paris,1491,48.8534951,2.3483915
Milano,1497,45.4641943,9.1896346
Sevilla,1497,37.3886303,-5.9953403
Lyon,1497,45.7578137,4.8320114
Roma,1500,41.8933203,12.4829321
Venezia,1490,45.4371908,12.3345898
Nürnberg,1496,49.453872,11.077298
Paris,1491,48.8534951,2.3483915
Leipzig,1487,51.3406321,12.3747329
Nürnberg,1496,49.453872,11.077298
Erfurt,1496,50.9777974,11.0287364
Gent,1484,51.0538286,3.7250121
Firenze,1490,43.7697955,11.2556404
Milano,1479,45.4641943,9.1896346
Napoli,1487,40.8358846,14.2487679
Wien,1492,48.2083537,16.3725042
Reutlingen,1483,48.4919508,9.2114144
Augsburg,1476,48.3690341,10.8979522
Mainz,1486,49.9995205,8.2736253
Köln,1492,50.938361,6.959974
Praha,1500,50.0874654,14.4212535
Bologna,1482,44.4938203,11.3426327
Roma,1481,41.8933203,12.4829321
Paris,1497,48.8534951,2.3483915
Augsburg,1499,48.3690341,10.8979522
Firenze,1489,43.7697955,11.2556404
Venezia,1495,45.4371908,12.3345898
Brescia,1497,45.7795804,10.425873
Antwerpen,1487,51.2211097,4.3997081
Lyon,1488,45.7578137,4.8320114
Venezia,1488,45.4371908,12.3345898
Paris,1489,48.8534951,2.3483915
Paris,1499,48.8534951,2.3483915
Siena,1484,43.1672059,11.467561
Strasbourg,1488,48.584614,7.7507127
Paris,1481,48.8534951,2.3483915
Venezia,1495,45.4371908,12.3345898
Venezia,1497,45.4371908,12.3345898
Firenze,1500,43.7697955,11.2556404
Lübeck,1490,53.866444,10.684738
Firenze,1485,43.7697955,11.2556404
Valencia,1494,39.4697065,-0.3763353
Roma,1493,41.8933203,12.4829321
Milano,1478,45.4641943,9.1896346
Venezia,1489,45.4371908,12.3345898
Venezia,1493,45.4371908,12.3345898
Köln,1474,50.938361,6.959974
Lyon,1496,45.7578137,4.8320114
Strasbourg,1477,48.584614,7.7507127
Strasbourg,1476,48.584614,7.7507127
Antwerpen,1488,51.2211097,4.3997081
Heidelberg,1495,49.4093582,8.694724
Deventer,1479,52.2694896,6.2364886
Leuven,1498,50.879202,4.7011675
Speyer,1495,49.3165553,8.433615
Venezia,1490,45.4371908,12.3345898
Paris,1496,48.8534951,2.3483915
Roma,1475,41.8933203,12.4829321
Nürnberg,1496,49.453872,11.077298
Paris,1486,48.8534951,2.3483915
Augsburg,1497,48.3690341,10.8979522
Köln,1481,50.938361,6.959974
Sevilla,1495,37.3886303,-5.9953403
Nürnberg,1473,49.453872,11.077298
Basel,1490,47.5581077,7.5878261
Deventer,1499,52.2694896,6.2364886
Strasbourg,1482,48.584614,7.7507127
Salamanca,1494,40.9651572,-5.6640182
Paris,1498,48.8534951,2.3483915
Leipzig,1492,51.3406321,12.3747329
Leipzig,1495,51.3406321,12.3747329
Basel,1495,47.5581077,7.5878261
Basel,1486,47.5581077,7.5878261
Lyon,1488,45.7578137,4.8320114
Firenze,1490,43.7697955,11.2556404
Milano,1492,45.4641943,9.1896346
Gouda,1485,52.0181194,4.7111221
Antwerpen,1482,51.2211097,4.3997081
Roma,1488,41.8933203,12.4829321
Paris,1491,48.8534951,2.3483915
Paris,1498,48.8534951,2.3483915
Augsburg,1479,48.3690341,10.8979522
Basel,1500,47.5581077,7.5878261
Augsburg,1479,48.3690341,10.8979522
Venezia,1500,45.4371908,12.3345898
Lyon,1495,45.7578137,4.8320114
Köln,1477,50.938361,6.959974
Mainz,1488,49.9995205,8.2736253
Roma,1475,41.8933203,12.4829321
Paris,1487,48.8534951,2.3483915
Strasbourg,1499,48.584614,7.7507127
Paris,1494,48.8534951,2.3483915
Paris,1480,48.8534951,2.3483915
Eichstätt,1484,48.8933417,11.1838965
Venezia,1487,45.4371908,12.3345898
Paris,1496,48.8534951,2.3483915
Paris,1495,48.8534951,2.3483915
Köln,1470,50.938361,6.959974
Köln,1493,50.938361,6.959974
Nürnberg,1477,49.453872,11.077298
Lyon,1486,45.7578137,4.8320114
Modena,1482,44.5384728,10.9359609
Venezia,1472,45.4371908,12.3345898
Antwerpen,1492,51.2211097,4.3997081
Lyon,1494,45.7578137,4.8320114
Lyon,1499,45.7578137,4.8320114
Zürich,1479,47.3744489,8.5410422
Deventer,1491,52.2694896,6.2364886
Delft,1495,51.9994572,4.3627245
Venezia,1489,45.4371908,12.3345898
Lübeck,1496,53.866444,10.684738
Brescia,1493,45.7795804,10.425873
Basel,1490,47.5581077,7.5878261
London,1493,51.4893335,-0.1440551
Bologna,1492,44.4938203,11.3426327
Napoli,1492,40.8358846,14.2487679
Mainz,1499,49.9995205,8.2736253
Modena,1492,44.5384728,10.9359609
Roma,1475,41.8933203,12.4829321
Deventer,1479,52.2694896,6.2364886
Paris,1490,48.8534951,2.3483915
Venezia,1476,45.4371908,12.3345898
Firenze,1491,43.7697955,11.2556404
Burgos,1487,42.343926,-3.696977
Murcia,1487,37.9923795,-1.1305431
Rostock,1480,54.0886707,12.1400211
Nürnberg,1494,49.453872,11.077298
Lyon,1495,45.7578137,4.8320114
Merseburg,1478,51.3564413,11.996148
Napoli,1472,40.8358846,14.2487679
Nürnberg,1500,49.453872,11.077298
Deventer,1488,52.2694896,6.2364886
Paris,1498,48.8534951,2.3483915
Venezia,1498,45.4371908,12.3345898
Magdeburg,1486,52.1315889,11.6399609
Barcelona,1494,41.3825802,2.177073
Venezia,1489,45.4371908,12.3345898
Antwerpen,1483,51.2211097,4.3997081
Paris,1479,48.8534951,2.3483915
Roma,1492,41.8933203,12.4829321
Venezia,1494,45.4371908,12.3345898
Paris,1497,48.8534951,2.3483915
Ulm,1499,48.3984968,9.9912458
Venezia,1490,45.4371908,12.3345898
Roma,1472,41.8933203,12.4829321
Venezia,1499,45.4371908,12.3345898
Roma,1471,41.8933203,12.4829321
Gouda,1486,52.0181194,4.7111221
Nürnberg,1490,49.453872,11.077298
Venezia,1497,45.4371908,12.3345898
Augsburg,1471,48.3690341,10.8979522
Brescia,1485,45.7795804,10.425873
Strasbourg,1476,48.584614,7.7507127
Basel,1483,47.5581077,7.5878261
Paris,1499,48.8534951,2.3483915
Roma,1477,41.8933203,12.4829321
Köln,1477,50.938361,6.959974
Venezia,1494,45.4371908,12.3345898
Köln,1485,50.938361,6.959974
Venezia,1497,45.4371908,12.3345898
Basel,1499,47.5581077,7.5878261
Köln,1479,50.938361,6.959974
Köln,1500,50.938361,6.959974
Nürnberg,1486,49.453872,11.077298
Milano,1481,45.4641943,9.1896346
Strasbourg,1488,48.584614,7.7507127
Basel,1474,47.5581077,7.5878261
Lyon,1500,45.7578137,4.8320114
Venezia,1496,45.4371908,12.3345898
Deventer,1491,52.2694896,6.2364886
Paris,1495,48.8534951,2.3483915
Augsburg,1477,48.3690341,10.8979522
Oxford,1485,51.7520131,-1.2578499
Roma,1492,41.8933203,12.4829321
Lyon,1492,45.7578137,4.8320114
Erfurt,1499,50.9777974,11.0287364
Augsburg,1481,48.3690341,10.8979522
Rouen,1493,49.4404591,1.0939658
Napoli,1496,40.8358846,14.2487679
Augsburg,1470,48.3690341,10.8979522
Paris,1478,48.8534951,2.3483915
Zwolle,1492,52.5089759,6.0943765
Venezia,1494,45.4371908,12.3345898
Toledo,1498,39.8560679,-4.0239568
Venezia,1498,45.4371908,12.3345898
Ingolstadt,1497,48.7630165,11.4250395
Augsburg,1486,48.3690341,10.8979522
Albi,1478,43.9277552,2.147899
Köln,1475,50.938361,6.959974
Lyon,1495,45.7578137,4.8320114
Venezia,1500,45.4371908,12.3345898
Antwerpen,1488,51.2211097,4.3997081
Lübeck,1488,53.866444,10.684738
Paris,1500,48.8534951,2.3483915
Roma,1493,41.8933203,12.4829321
Westminster,1490,51.5004439,-0.1265398
Milano,1489,45.4641943,9.1896346
Paris,1496,48.8534951,2.3483915
Pamplona,1500,42.815686,-1.6522353
Esslingen,1474,48.7427584,9.3071685
Lyon,1479,45.7578137,4.8320114
Napoli,1490,40.8358846,14.2487679
Pinerolo,1479,44.8873086,7.3319454
Paris,1481,48.8534951,2.3483915
Augsburg,1500,48.3690341,10.8979522
Roma,1481,41.8933203,12.4829321
Venezia,1498,45.4371908,12.3345898
Köln,1487,50.938361,6.959974
Augsburg,1470,48.3690341,10.8979522
Reutlingen,1489,48.4919508,9.2114144
Roma,1500,41.8933203,12.4829321
Roma,1488,41.8933203,12.4829321
Deventer,1489,52.2694896,6.2364886
Venezia,1476,45.4371908,12.3345898
Mainz,1480,49.9995205,8.2736253
Venezia,1493,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Venezia,1500,45.4371908,12.3345898
Leipzig,1496,51.3406321,12.3747329
Roma,1472,41.8933203,12.4829321
Leipzig,1495,51.3406321,12.3747329
Milano,1493,45.4641943,9.1896346
Lyon,1490,45.7578137,4.8320114
Nürnberg,1484,49.453872,11.077298
Roma,1472,41.8933203,12.4829321
Pavia,1488,45.0368546,9.1378251
Milano,1494,45.4641943,9.1896346
Venezia,1489,45.4371908,12.3345898
Venezia,1494,45.4371908,12.3345898
Milano,1497,45.4641943,9.1896346
Roma,1484,41.8933203,12.4829321
Paris,1492,48.8534951,2.3483915
Lyon,1477,45.7578137,4.8320114
Cremona,1496,45.2208641,10.037038
Venezia,1491,45.4371908,12.3345898
Paris,1493,48.8534951,2.3483915
Paris,1493,48.8534951,2.3483915
Genève,1487,46.2017559,6.1466014
Tréguier,1485,48.784201,-3.2319779
Paris,1500,48.8534951,2.3483915
Paris,1492,48.8534951,2.3483915
Paris,1493,48.8534951,2.3483915
Paris,1494,48.8534951,2.3483915
Roma,1474,41.8933203,12.4829321
Bologna,1495,44.4938203,11.3426327
Lyon,1476,45.7578137,4.8320114
Firenze,1500,43.7697955,11.2556404
Köln,1494,50.938361,6.959974
Mainz,1481,49.9995205,8.2736253
London,1485,51.4893335,-0.1440551
Venezia,1481,45.4371908,12.3345898
Basel,1486,47.5581077,7.5878261
Paris,1498,48.8534951,2.3483915
Lyon,1488,45.7578137,4.8320114
Lübeck,1495,53.866444,10.684738
Nürnberg,1475,49.453872,11.077298
Paris,1495,48.8534951,2.3483915
Paris,1495,48.8534951,2.3483915
Venezia,1494,45.4371908,12.3345898
Nürnberg,1490,49.453872,11.077298
Nürnberg,1495,49.453872,11.077298
Paris,1497,48.8534951,2.3483915
Firenze,1491,43.7697955,11.2556404
Roma,1480,41.8933203,12.4829321
Augsburg,1495,48.3690341,10.8979522
Bad Urach,1481,48.4937953,9.3978845
Strasbourg,1469,48.584614,7.7507127
Würzburg,1480,49.7780356,9.9434769
Köln,1471,50.938361,6.959974
Paris,1490,48.8534951,2.3483915
Paris,1499,48.8534951,2.3483915
Roma,1498,41.8933203,12.4829321
Leipzig,1499,51.3406321,12.3747329
Paris,1500,48.8534951,2.3483915
Parma,1489,44.6952006,10.0979869
Pavia,1496,45.0368546,9.1378251
Augsburg,1495,48.3690341,10.8979522
Pavia,1481,45.0368546,9.1378251
Verona,1471,45.4424977,10.9857377
Paris,1499,48.8534951,2.3483915
Augsburg,1488,48.3690341,10.8979522
Nürnberg,1482,49.453872,11.077298
Strasbourg,1481,48.584614,7.7507127
Venezia,1492,45.4371908,12.3345898
Sevilla,1494,37.3886303,-5.9953403
Colle di Val d'Elsa,1478,43.4226367,11.1263856
Poitiers,1499,46.5802596,0.340196
Augsburg,1496,48.3690341,10.8979522
Bologna,1497,44.4938203,11.3426327
Paris,1494,48.8534951,2.3483915
Colle di Val d'Elsa,1479,43.4226367,11.1263856
Burgos,1499,42.343926,-3.696977
Strasbourg,1493,48.584614,7.7507127
Paris,1496,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Strasbourg,1497,48.584614,7.7507127
Venezia,1498,45.4371908,12.3345898
Roma,1493,41.8933203,12.4829321
Venezia,1471,45.4371908,12.3345898
Pforzheim,1500,48.890934,8.7025509
Strasbourg,1490,48.584614,7.7507127
Sevilla,1496,37.3886303,-5.9953403
Milano,1500,45.4641943,9.1896346
Deventer,1483,52.2694896,6.2364886
Mainz,1459,49.9995205,8.2736253
Leuven,1481,50.879202,4.7011675
Beromünster,1473,47.2076373,8.1924386
Nürnberg,1498,49.453872,11.077298
Basel,1497,47.5581077,7.5878261
Lyon,1486,45.7578137,4.8320114
Lübeck,1496,53.866444,10.684738
Venezia,1480,45.4371908,12.3345898
Roma,1468,41.8933203,12.4829321
Köln,1491,50.938361,6.959974
Deventer,1483,52.2694896,6.2364886
Venezia,1483,45.4371908,12.3345898
Sevilla,1489,37.3886303,-5.9953403
Bologna,1498,44.4938203,11.3426327
Köln,1490,50.938361,6.959974
Deventer,1490,52.2694896,6.2364886
Paris,1496,48.8534951,2.3483915
Lyon,1495,45.7578137,4.8320114
Strasbourg,1473,48.584614,7.7507127
Roma,1470,41.8933203,12.4829321
Roma,1497,41.8933203,12.4829321
Venezia,1498,45.4371908,12.3345898
Valladolid,1497,41.6521807,-4.728605
Firenze,1497,43.7697955,11.2556404
Firenze,1489,43.7697955,11.2556404
Venezia,1490,45.4371908,12.3345898
Köln,1470,50.938361,6.959974
Lisboa,1495,38.7077507,-9.1365919
Venezia,1487,45.4371908,12.3345898
Strasbourg,1499,48.584614,7.7507127
Firenze,1495,43.7697955,11.2556404
Paris,1491,48.8534951,2.3483915
Venezia,1492,45.4371908,12.3345898
Barcelona,1480,41.3825802,2.177073
Basel,1484,47.5581077,7.5878261
Venezia,1498,45.4371908,12.3345898
Antwerpen,1491,51.2211097,4.3997081
Salamanca,1496,40.9651572,-5.6640182
Firenze,1478,43.7697955,11.2556404
Firenze,1492,43.7697955,11.2556404
Venezia,1483,45.4371908,12.3345898
Brescia,1497,45.7795804,10.425873
Paris,1498,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Köln,1497,50.938361,6.959974
Bologna,1475,44.4938203,11.3426327
Antwerpen,1500,51.2211097,4.3997081
Lyon,1485,45.7578137,4.8320114
Pavia,1493,45.0368546,9.1378251
Lyon,1492,45.7578137,4.8320114
Mantova,1498,45.1692628,10.6708365
Lübeck,1475,53.866444,10.684738
Nürnberg,1493,49.453872,11.077298
Paris,1495,48.8534951,2.3483915
Firenze,1496,43.7697955,11.2556404
Paris,1483,48.8534951,2.3483915
Zwolle,1496,52.5089759,6.0943765
Venezia,1480,45.4371908,12.3345898
Strasbourg,1489,48.584614,7.7507127
Mainz,1456,49.9995205,8.2736253
Vicenza,1490,45.6348591,11.4063543
Basel,1489,47.5581077,7.5878261
Bologna,1500,44.4938203,11.3426327
Roma,1496,41.8933203,12.4829321
Strasbourg,1477,48.584614,7.7507127
Paris,1492,48.8534951,2.3483915
Augsburg,1468,48.3690341,10.8979522
Venezia,1490,45.4371908,12.3345898
Köln,1494,50.938361,6.959974
Venezia,1481,45.4371908,12.3345898
Venezia,1499,45.4371908,12.3345898
Strasbourg,1493,48.584614,7.7507127
Venezia,1498,45.4371908,12.3345898
Roma,1491,41.8933203,12.4829321
Paris,1492,48.8534951,2.3483915
Venezia,1499,45.4371908,12.3345898
Roma,1486,41.8933203,12.4829321
Lyon,1487,45.7578137,4.8320114
Venezia,1494,45.4371908,12.3345898
Heidelberg,1491,49.4093582,8.694724
Speyer,1489,49.3165553,8.433615
Köln,1485,50.938361,6.959974
Deventer,1483,52.2694896,6.2364886
Napoli,1485,40.8358846,14.2487679
Pinerolo,1480,44.8873086,7.3319454
Paris,1483,48.8534951,2.3483915
Pescia,1486,43.90171,10.6897811
Pavia,1487,45.0368546,9.1378251
Köln,1500,50.938361,6.959974
Heidelberg,1500,49.4093582,8.694724
Leipzig,1490,51.3406321,12.3747329
Leipzig,1490,51.3406321,12.3747329
Venezia,1500,45.4371908,12.3345898
Lyon,1478,45.7578137,4.8320114
Roma,1475,41.8933203,12.4829321
Strasbourg,1497,48.584614,7.7507127
Strasbourg,1483,48.584614,7.7507127
Gouda,1482,52.0181194,4.7111221
Venezia,1482,45.4371908,12.3345898
Brescia,1475,45.7795804,10.425873
Venezia,1486,45.4371908,12.3345898
Milano,1499,45.4641943,9.1896346
Venezia,1496,45.4371908,12.3345898
Paris,1490,48.8534951,2.3483915
Venezia,1486,45.4371908,12.3345898
Augsburg,1481,48.3690341,10.8979522
Augsburg,1489,48.3690341,10.8979522
Reutlingen,1495,48.4919508,9.2114144
Lyon,1493,45.7578137,4.8320114
Antwerpen,1487,51.2211097,4.3997081
Lyon,1498,45.7578137,4.8320114
Speyer,1476,49.3165553,8.433615
Venezia,1493,45.4371908,12.3345898
Venezia,1476,45.4371908,12.3345898
Roma,1480,41.8933203,12.4829321
Padova,1473,45.391408,11.8058487
Huete,1484,40.143961,-2.6912644
Paris,1494,48.8534951,2.3483915
Venezia,1494,45.4371908,12.3345898
Venezia,1483,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Paris,1489,48.8534951,2.3483915
Lyon,1500,45.7578137,4.8320114
Sevilla,1491,37.3886303,-5.9953403
Parma,1482,44.6952006,10.0979869
Köln,1488,50.938361,6.959974
Strasbourg,1496,48.584614,7.7507127
Basel,1499,47.5581077,7.5878261
Strasbourg,1497,48.584614,7.7507127
Bamberg,1492,49.8916044,10.8868478
Venezia,1500,45.4371908,12.3345898
Venezia,1471,45.4371908,12.3345898
Speyer,1471,49.3165553,8.433615
Leipzig,1492,51.3406321,12.3747329
Delft,1498,51.9994572,4.3627245
Köln,1497,50.938361,6.959974
Strasbourg,1479,48.584614,7.7507127
Köln,1495,50.938361,6.959974
Leipzig,1483,51.3406321,12.3747329
Nürnberg,1496,49.453872,11.077298
Pavia,1480,45.0368546,9.1378251
Augsburg,1491,48.3690341,10.8979522
Firenze,1500,43.7697955,11.2556404
Passau,1491,48.5748229,13.4609744
Schoonhoven,1499,51.9463984,4.8516431
Brugge,1476,51.2085526,3.226772
Basel,1482,47.5581077,7.5878261
Vicenza,1476,45.6348591,11.4063543
Roma,1500,41.8933203,12.4829321
Torino,1481,45.0677551,7.6824892
Poitiers,1486,46.5802596,0.340196
Köln,1470,50.938361,6.959974
Heidelberg,1483,49.4093582,8.694724
Milano,1497,45.4641943,9.1896346
Augsburg,1485,48.3690341,10.8979522
Bologna,1496,44.4938203,11.3426327
Konstanz,1475,47.659216,9.1750718
Venezia,1499,45.4371908,12.3345898
Lyon,1497,45.7578137,4.8320114
Burgos,1491,42.343926,-3.696977
Napoli,1476,40.8358846,14.2487679
Toulouse,1486,43.6044622,1.4442469
Paris,1495,48.8534951,2.3483915
Paris,1490,48.8534951,2.3483915
Burgos,1500,42.343926,-3.696977
Wien,1482,48.2083537,16.3725042
Hagenau,1494,48.8172236,7.7885978
Sevilla,1497,37.3886303,-5.9953403
Brescia,1481,45.7795804,10.425873
Augsburg,1480,48.3690341,10.8979522
Köln,1490,50.938361,6.959974
Zaragoza,1483,41.6521342,-0.8809428
Salamanca,1487,40.9651572,-5.6640182
Salamanca,1499,40.9651572,-5.6640182
Merseburg,1473,51.3564413,11.996148
Deventer,1500,52.2694896,6.2364886
Leipzig,1498,51.3406321,12.3747329
Lyon,1497,45.7578137,4.8320114
Leuven,1474,50.879202,4.7011675
Gouda,1482,52.0181194,4.7111221
Paris,1500,48.8534951,2.3483915
Firenze,1487,43.7697955,11.2556404
Antwerpen,1486,51.2211097,4.3997081
Venezia,1500,45.4371908,12.3345898
